+------------------------+--------------------+--------------------+------------------------+---------------------+
|           Z            |         F          |      F deriv       |           U            |         divF        |
|         0.2154         | 3937.133935799475  | 3938.271258321882  | 2.0992744681017012e-06 |  117229.21227973096 |
|         0.2155         | 3939.408605743624  | 3940.5461959250547 | 2.099152330883942e-06  |  117250.42842970876 |
|         0.2156         | 3941.683811044383  | 3942.821668868242  | 2.0990301239099326e-06 |  117271.64727449529 |
|         0.2157         | 3943.9595516686086 | 3945.097677179829  | 2.098907847165072e-06  |  117292.86880318527 |
|  0.21580000000000002   | 3946.2358277062135 | 3947.3742209293014 | 2.098785500634759e-06  |  117314.0930048669  |
|         0.2159         | 3948.5126392062534 | 3949.651300152114  | 2.098663084304394e-06  |  117335.31986861995 |
|         0.216          | 3950.789986190578  | 3951.9289148770026 |  2.09854059815938e-06  |  117356.54938352012 |
|  0.21610000000000001   | 3953.0678686948186 | 3954.2070651533218 | 2.098418042185122e-06  |  117377.78153863292 |
|         0.2162         | 3955.3462867820463 | 3956.4857510100483 | 2.098295416367027e-06  |  117399.01632302006 |
|  0.21630000000000002   | 3957.6252404471484 | 3958.7649724626235 | 2.098172720690505e-06  |  117420.25372573384 |
|         0.2164         | 3959.9047297261113 | 3961.0447295539175 | 2.098049955140967e-06  |  117441.49373582106 |
|         0.2165         | 3962.184754668702  | 3963.3250223337627 | 2.0979271197038277e-06 |  117462.73634232153 |
|  0.21660000000000001   | 3964.4653153248087 | 3965.605850831613  | 2.097804214364502e-06  |  117483.98153426679 |
|         0.2167         | 3966.7464117034538 | 3967.887215070212  | 2.097681239108408e-06  |  117505.22930068389 |
|  0.21680000000000002   | 3969.0280438411005 | 3970.1691151065725 | 2.0975581939209665e-06 |   117526.479630591  |
|         0.2169         | 3971.310211815318  | 3972.451550977344  | 2.0974350787875988e-06 |  117547.73251300065 |
|         0.217          | 3973.5929156218263 | 3974.7345226919624 | 2.0973118936937294e-06 |  117568.98793691769 |
|  0.21710000000000002   | 3975.8761552837846 | 3977.018030294143  | 2.0971886386247856e-06 |  117590.24589133983 |
|         0.2172         | 3978.1599308654604 | 3979.3020738277214 | 2.097065313566196e-06  |  117611.50636525839 |
|  0.21730000000000002   | 3980.4442423902583 | 3981.586653316158  | 2.0969419185033913e-06 |  117632.76934765802 |
|         0.2174         | 3982.7290898816946 | 3983.871768776198  | 2.0968184534218054e-06 |  117654.03482751665 |
|         0.2175         | 3985.014473349748  | 3986.1574202725333 | 2.0966949183068747e-06 |  117675.30279380392 |
|  0.21760000000000002   | 3987.300392913815  | 3988.4436078358117 | 2.0965713131440354e-06 |  117696.57323548355 |
|         0.2177         | 3989.586848515801  | 3990.7303314626515 | 2.0964476379187286e-06 |  117717.84614151328 |
|  0.21780000000000002   | 3991.8738402070344 | 3993.017591197607  | 2.0963238926163973e-06 |  117739.12150084155 |
|         0.2179         | 3994.161368025297  | 3995.3053870853523 | 2.0962000772224864e-06 |  117760.39930241137 |
|         0.218          | 3996.449432022154  |  3997.59371916385  | 2.0960761917224427e-06 |  117781.67953515975 |
|  0.21810000000000002   | 3998.7380322219665 | 3999.8825874575227 | 2.0959522361017154e-06 |  117802.96218801526 |
|         0.2182         | 4001.027168649219  | 4002.1719919772513 | 2.0958282103457563e-06 |  117824.24724990006 |
|  0.21830000000000002   | 4003.3168413011877 | 4004.461932754529  | 2.0957041144400205e-06 |  117845.53470972914 |
|         0.2184         | 4005.6070502435823 | 4006.7524098482945 | 2.0955799483699645e-06 |  117866.8245564113  |
|         0.2185         | 4007.8977955285727 | 4009.043423262958  | 2.0954557121210465e-06 |  117888.1167788475  |
|  0.21860000000000002   | 4010.1890771128105 | 4011.334973023549  | 2.095331405678729e-06  |  117909.41136593201 |
|         0.2187         | 4012.480895089695  | 4013.6270591757007 | 2.095207029028476e-06  |  117930.70830655338 |
|  0.21880000000000002   | 4014.7732494571055 | 4015.919681724192  | 2.095082582155753e-06  |  117952.00758959023 |
|         0.2189         | 4017.066140226706  | 4018.2128407080663 | 2.0949580650460304e-06 |  117973.3092039189  |
|         0.219          | 4019.359567464937  | 4020.506536166505  | 2.0948334776847787e-06 |  117994.61313840348 |
|  0.21910000000000002   | 4021.6535311837033 | 4022.800768104636  | 2.094708820057472e-06  |  118015.91938190622 |
|         0.2192         | 4023.9480313813683 | 4025.0955365687096 | 2.094584092149587e-06  |  118037.22792327782 |
|  0.21930000000000002   | 4026.2430681520614 | 4027.390841598258  | 2.0944592939466017e-06 |  118058.53875136572 |
|         0.2194         | 4028.5386414807267 | 4029.6866832056176 | 2.0943344254339975e-06 |  118079.85185500815 |
|         0.2195         | 4030.834751407084  | 4031.983061396407  | 2.094209486597258e-06  |  118101.1672230387  |
|  0.21960000000000002   | 4033.1313979026527 | 4034.2799762036925 | 2.0940844774218706e-06 |  118122.48484428095 |
|         0.2197         |  4035.42858106205  | 4036.577427660667  | 2.093959397893324e-06  |  118143.80470755405 |
|  0.21980000000000002   | 4037.7263008570435 | 4038.875415780152  | 2.0938342479971102e-06 |  118165.12680166816 |
|         0.2199         |  4040.0245573415   | 4041.173940609237  | 2.0937090277187238e-06 |  118186.45111542894 |
|          0.22          | 4042.3233505557464 | 4043.4730021609903 | 2.0935837370436607e-06 |  118207.77763763355 |
|  0.22010000000000002   | 4044.622680485581  | 4045.7726004417605 | 2.093458375957421e-06  |  118229.10635707164 |
|         0.2202         | 4046.9225471579075 | 4048.0727354921796 | 2.0933329444455076e-06 |  118250.43726252778 |
|  0.22030000000000002   | 4049.222950627085  | 4050.3734073461696 | 2.0932074424934245e-06 |  118271.77034277839 |
|         0.2204         |  4051.5238909066   | 4052.6746160241128 | 2.093081870086679e-06  |  118293.10558659285 |
|         0.2205         |  4053.82536802373  | 4054.976361546516  | 2.092956227210781e-06  |  118314.44298273361 |
|  0.22060000000000002   | 4056.1273819922067 | 4057.2786439340002 | 2.0928305138512433e-06 |  118335.7825199579  |
|         0.2207         |  4058.42993283955  | 4059.581463186823  | 2.092704729993581e-06  |  118357.12418701343 |
|  0.22080000000000002   | 4060.733020538741  | 4061.8848193258464 | 2.092578875623314e-06  |  118378.46797264183 |
|         0.2209         | 4063.0366451585414 | 4064.188712399403  | 2.092452950725963e-06  |  118399.81386557787 |
|         0.221          | 4065.3408067268356 |  4066.4931424286   | 2.092326955287051e-06  |  118421.16185455126 |
|  0.22110000000000002   | 4067.6455052579677 | 4068.7981094210154 | 2.0922008892921046e-06 |  118442.51192828195 |
|         0.2212         | 4069.9507407527444 | 4071.1036133775165 | 2.0920747527266536e-06 |  118463.8640754835  |
|  0.22130000000000002   | 4072.256513212089  | 4073.409654333248  | 2.091948545576231e-06  |  118485.21828486385 |
|         0.2214         | 4074.562822705376  | 4075.716232316653  | 2.0918222678263713e-06 |  118506.57454512294 |
|         0.2215         | 4076.8696692201124 | 4078.0233473426297 | 2.0916959194626125e-06 |  118527.93284495347 |
|  0.22160000000000002   | 4079.177052798587  | 4080.3309994398614 | 2.091569500470495e-06  |  118549.29317304246 |
|         0.2217         | 4081.4849734558843 | 4082.639188616665  | 2.091443010835562e-06  |  118570.65551806905 |
|         0.2218         | 4083.7934311935464 | 4084.9479148883092 |  2.09131645054336e-06  |  118592.01986870483 |
|  0.22190000000000001   | 4086.102426040567  | 4087.2571782701784 | 2.0911898195794387e-06 |  118613.38621361677 |
|         0.222          | 4088.4119579987314 | 4089.566978798291  | 2.0910631179293503e-06 |  118634.75454146248 |
|  0.22210000000000002   | 4090.722027138282  | 4091.8773164882855 | 2.0909363455786486e-06 |  118656.12484089324 |
|         0.2222         | 4093.0326334202546 | 4094.188191335423  | 2.0908095025128923e-06 |  118677.4971005535  |
|         0.2223         | 4095.3437768741405 | 4096.499603362426  | 2.0906825887176424e-06 |  118698.87130908221 |
|  0.22240000000000001   | 4097.655457515888  | 4098.811552578468  | 2.090555604178463e-06  |  118720.2474551077  |
|         0.2225         | 4099.967675347897  | 4101.124039013347  | 2.090428548880921e-06  |  118741.62552725567 |
|  0.22260000000000002   | 4102.280430427366  | 4103.4370626833215 | 2.0903014228105864e-06 |  118763.0055141417  |
|         0.2227         | 4104.593722729614  | 4105.750623584275  | 2.090174225953032e-06  |  118784.38740437519 |
|         0.2228         | 4106.907552271084  | 4108.0647217395435 | 2.090046958293834e-06  |  118805.7711865599  |
|  0.22290000000000001   |  4109.22191908201  | 4110.379357172593  | 2.089919619818571e-06  |  118827.15684929054 |
|         0.223          | 4111.536823179086  | 4112.694529913841  | 2.0897922105128257e-06 |  118848.5443811564  |
|  0.22310000000000002   | 4113.852264606459  | 4115.010239959667  | 2.0896647303621814e-06 |  118869.93377073944 |
|         0.2232         | 4116.168243312738  |  4117.32648731341  | 2.089537179352227e-06  |  118891.32500661442 |
|         0.2233         | 4118.484759355988  | 4119.643271999027  | 2.0894095574685537e-06 |  118912.71807734919 |
|  0.22340000000000002   | 4120.801812726063  | 4121.960594020102  | 2.0892818646967557e-06 |  118934.11297150559 |
|         0.2235         | 4123.119403440276  | 4124.278453400848  | 2.0891541010224304e-06 |  118955.50967763593 |
|  0.22360000000000002   | 4125.4375315297375 | 4126.596850158766  | 2.089026266431178e-06  |  118976.90818428705 |
|         0.2237         | 4127.756196998342  | 4128.915784297813  | 2.0888983609086017e-06 |  118998.30848000135 |
|         0.2238         |  4130.07539985011  | 4131.235255822076  | 2.0887703844403084e-06 |  119019.71055330889 |
|  0.22390000000000002   |  4132.39514008919  | 4133.5552647494305 | 2.0886423370119084e-06 |  119041.11439273793 |
|         0.224          | 4134.715417747186  | 4135.8758110773715 | 2.0885142186090143e-06 |  119062.51998680692 |
|  0.22410000000000002   | 4137.036232787491  | 4138.196894830862  | 2.0883860292172434e-06 |  119083.9273240275  |
|         0.2242         | 4139.357585296634  | 4140.518516028157  | 2.088257768822214e-06  |  119105.33639290444 |
|         0.2243         |  4141.67947522459  | 4142.840674653461  | 2.0881294374095497e-06 |  119126.7471819373  |
|  0.22440000000000002   | 4144.001902589797  |  4145.16337073211  | 2.0880010349648763e-06 |  119148.15967961543 |
|         0.2245         | 4146.3248674244915 | 4147.486604269063  | 2.087872561473823e-06  |  119169.57387442359 |
|  0.22460000000000002   | 4148.648369706355  | 4149.810375283074  | 2.0877440169220224e-06 |  119190.98975483954 |
|         0.2247         | 4150.972409495212  |  4152.13468378619  | 2.0876154012951097e-06 |  119212.40730933327 |
|         0.2248         | 4153.296986755331  | 4154.459529756409  | 2.087486714578724e-06  |  119233.82652636727 |
|  0.22490000000000002   | 4155.622101478441  | 4156.784913226532  | 2.0873579567585088e-06 |  119255.24739439755 |
|         0.225          | 4157.947753738412  | 4159.110834202142  | 2.0872291278201083e-06 |  119276.66990187496 |
|  0.22510000000000002   | 4160.273943472551  | 4161.437292675292  | 2.0871002277491727e-06 |  119298.09403723922 |
|         0.2252         | 4162.600670727641  | 4163.764288658647  | 2.086971256531354e-06  |  119319.51978892811 |
|         0.2253         | 4164.927935482244  | 4166.091822158179  | 2.0868422141523085e-06 |  119340.9471453681  |
|  0.22540000000000002   | 4167.255737769729  | 4168.419893186811  | 2.086713100597695e-06  |  119362.37609498127 |
|         0.2255         | 4169.5840775825845 | 4170.748501737096  | 2.0865839158531767e-06 |  119383.80662618105 |
|  0.22560000000000002   | 4171.912954913419  | 4173.077647835878  | 2.0864546599044197e-06 |  119405.23872737502 |
|         0.2257         | 4174.242369823318  | 4175.4073314827965 | 2.086325332737092e-06  |  119426.67238696407 |
|         0.2258         |  4176.57232225047  | 4177.737552663944  | 2.086195934336868e-06  |  119448.10759333971 |
|  0.22590000000000002   | 4178.902812228875  | 4180.068311399712  | 2.086066464689423e-06  |  119469.54433488977 |
|         0.226          | 4181.233839765317  | 4182.399607690118  | 2.0859369237804375e-06 |  119490.9825999937  |
|  0.22610000000000002   | 4183.565404853041  | 4184.731441535301  | 2.0858073115955946e-06 |  119512.42237702187 |
|         0.2262         |  4185.89750749909  | 4187.063812935534  | 2.085677628120581e-06  |  119533.86365434107 |
|         0.2263         | 4188.230147696959  | 4189.396721904879  | 2.0855478733410876e-06 |  119555.30642030863 |
|  0.22640000000000002   | 4190.563325481282  | 4191.730168443862  | 2.0854180472428074e-06 |  119576.75066327685 |
|         0.2265         | 4192.897040818469  | 4194.064152553126  | 2.0852881498114384e-06 |  119598.19637158957 |
|  0.22660000000000002   |  4195.23129374341  | 4196.398674240294  | 2.085158181032681e-06  |  119619.64353358281 |
|         0.2267         | 4197.566084236441  | 4198.733733485754  | 2.0850281408922395e-06 |  119641.0921375885  |
|         0.2268         | 4199.901412278023  | 4201.069330297377  | 2.084898029375823e-06  |  119662.54217192842 |
|  0.22690000000000002   | 4202.237277903423  | 4203.405464683154  | 2.084767846469143e-06  |  119683.9936249202  |
|         0.227          | 4204.5736810933595 | 4205.742136651205  | 2.0846375921579152e-06 |  119705.44648487156 |
|  0.22710000000000002   |  4206.91062188336  | 4208.079346196113  | 2.0845072664278575e-06 |  119726.9007400852  |
|         0.2272         | 4209.248100227053  | 4210.417093312577  | 2.0843768692646933e-06 |  119748.35637885626 |
|         0.2273         | 4211.586116160219  | 4212.755378002267  | 2.0842464006541484e-06 |  119769.81338947352 |
|  0.22740000000000002   | 4213.924669650411  | 4215.094200260144  | 2.084115860581953e-06  |  119791.27176021677 |
|         0.2275         | 4216.263760719997  | 4217.4335601086395 | 2.083985249033841e-06  |  119812.73147936222 |
|  0.22760000000000002   | 4218.603389391471  | 4219.773457515623  | 2.0838545659955486e-06 |  119834.19253517488 |
|         0.2277         | 4220.943555578083  | 4222.113892476439  | 2.0837238114528184e-06 |   119855.654915916  |
|         0.2278         | 4223.284259357271  | 4224.454865013905  | 2.0835929853913946e-06 |   119877.118609838  |
|  0.22790000000000002   |  4225.62550069723  | 4226.796375116783  | 2.0834620877970257e-06 |  119898.5836051878  |
|         0.228          |  4227.96727960729  | 4229.138422773964  | 2.0833311186554638e-06 |  119920.0498902032  |
|         0.2281         | 4230.309596055901  |  4231.4810079813   | 2.0832000779524657e-06 |  119941.5174531175  |
|  0.22820000000000001   | 4232.652450066325  | 4233.824130748453  | 2.083068965673791e-06  |  119962.98628215503 |
|         0.2283         | 4234.995841634614  | 4236.167791085208  | 2.0829377818052032e-06 |  119984.45636553387 |
|  0.22840000000000002   | 4237.339770784289  |  4238.51198897413  | 2.082806526332469e-06  |  120005.92769146508 |
|         0.2285         | 4239.684237456962  | 4240.856724391081  |  2.08267519924136e-06  |  120027.40024815258 |
|         0.2286         | 4242.029241662744  | 4243.201997332561  | 2.0825438005176515e-06 |  120048.87402379364 |
|  0.22870000000000001   | 4244.374783384521  | 4245.547807788356  | 2.0824123301471235e-06 |  120070.34900657754 |
|         0.2288         | 4246.720862618984  | 4247.894155775733  | 2.082280788115559e-06  |  120091.82518468749 |
|  0.22890000000000002   | 4249.067479403971  | 4250.241041312084  | 2.0821491744087444e-06 |  120113.30254629879 |
|         0.229          | 4251.414633736435  | 4252.588464346573  | 2.082017489012469e-06  |  120134.78107958107 |
|         0.2291         | 4253.762325517737  | 4254.9364248694965 | 2.0818857319125297e-06 |  120156.26077269568 |
|  0.22920000000000001   | 4256.110554827124  |  4257.28492289864  | 2.081753903094724e-06  |  120177.7416137981  |
|         0.2293         | 4258.459321620914  | 4259.633958410894  | 2.081622002544855e-06  |  120199.22359103456 |
|  0.22940000000000002   |  4260.80862589657  | 4261.983531417462  | 2.081490030248729e-06  |  120220.70669254691 |
|         0.2295         | 4263.158467679035  | 4264.333641888652  | 2.081357986192156e-06  |  120242.19090646897 |
|         0.2296         | 4265.508846883989  | 4266.684289815418  | 2.081225870360952e-06  |   120263.676220927  |
|  0.22970000000000002   | 4267.859763577652  | 4269.035475216189  | 2.081093682740935e-06  |  120285.16262403998 |
|         0.2298         | 4270.2112177306635 | 4271.387198054829  | 2.0809614233179266e-06 |  120306.65010392177 |
|  0.22990000000000002   |  4272.56320930011  |  4273.73945832951  | 2.0808290920777548e-06 |  120328.13864867664 |
|          0.23          | 4274.915738325259  | 4276.0922560317085 | 2.0806966890062494e-06 |  120349.62824640343 |
|         0.2301         |  4277.26880474978  | 4278.445591146176  | 2.080564214089246e-06  |  120371.11888519517 |
|  0.23020000000000002   | 4279.622408599527  | 4280.799463657817  | 2.080431667312583e-06  |  120392.61055313403 |
|         0.2303         | 4281.976549818434  | 4283.1538735653185 | 2.0802990486621042e-06 |  120414.10323829816 |
|  0.23040000000000002   | 4284.331228459957  | 4285.508820874348  | 2.080166358123656e-06  |  120435.59692875855 |
|         0.2305         | 4286.686444481966  | 4287.864305549674  | 2.0800335956830893e-06 |  120457.09161257748 |
|         0.2306         | 4289.042197856132  | 4290.220327590383  |  2.07990076132626e-06  |  120478.58727781242 |
|  0.23070000000000002   | 4291.398488608956  | 4292.576886982019  | 2.079767855039027e-06  |  120500.0839125123  |
|         0.2308         | 4293.755316685023  | 4294.933983703416  | 2.0796348768072544e-06 |  120521.58150471874 |
|  0.23090000000000002   |  4296.11268209742  | 4297.291617740376  |  2.07950182661681e-06  |  120543.08004246757 |
|         0.231          |  4298.47058480466  | 4299.649789078829  | 2.0793687044535666e-06 |  120564.57951378694 |
|         0.2311         | 4300.829024820094  | 4302.008497718518  |  2.0792355103034e-06   |  120586.07990669663 |
|  0.23120000000000002   | 4303.188002129852  | 4304.367743652472  | 2.0791022441521913e-06 |  120607.58120921187 |
|         0.2313         | 4305.547516733868  | 4306.727526853341  | 2.078968905985824e-06  |  120629.08340934025 |
|  0.23140000000000002   | 4307.907568577507  | 4309.0878472939075 | 2.078835495790188e-06  |  120650.58649507993 |
|         0.2315         | 4310.268157660962  |  4311.44870496759  | 2.078702013551177e-06  |  120672.09045442563 |
|         0.2316         | 4312.629283970885  | 4313.810099861107  | 2.0785684592546888e-06 |  120693.59527536275 |
|  0.23170000000000002   | 4314.9909474940605 | 4316.172031954471  | 2.078434832886625e-06  |  120715.10094586866 |
|         0.2318         | 4317.353148203723  | 4318.534501241496  | 2.0783011344328924e-06 |  120736.60745391695 |
|  0.23190000000000002   | 4319.7158861142725 | 4320.8975077092955 | 2.078167363879401e-06  |  120758.11478747104 |
|         0.232          | 4322.079161185529  |  4323.26105133143  | 2.0780335212120663e-06 |  120779.62293448929 |
|         0.2321         | 4324.442973404802  | 4325.625132088435  | 2.0778996064168072e-06 |  120801.13188292281 |
|  0.23220000000000002   | 4326.807322745851  | 4327.989749940465  | 2.077765619479548e-06  |  120822.64162071404 |
|         0.2323         | 4329.172209155217  | 4330.354904902504  | 2.0776315603862177e-06 |  120844.15213579993 |
|  0.23240000000000002   | 4331.537632716337  |  4332.72059696232  | 2.0774974291227477e-06 |  120865.66341610992 |
|         0.2325         | 4333.903593321305  | 4335.086826066782  | 2.0773632256750756e-06 |  120887.17544956622 |
|         0.2326         | 4336.270090971765  | 4337.453592224432  | 2.0772289500291434e-06 |  120908.68822408427 |
|  0.23270000000000002   | 4338.6371256831635 | 4339.820895409758  | 2.077094602170896e-06  |  120930.20172757361 |
|         0.2328         | 4341.004697389021  | 4342.188735583696  | 2.076960182086285e-06  |  120951.71594793376 |
|  0.23290000000000002   | 4343.372806077699  | 4344.557112755194  | 2.0768256897612654e-06 |  120973.23087305835 |
|         0.233          | 4345.741451778717  | 4346.9260268922835 | 2.0766911251817956e-06 |  120994.74649083742 |
|         0.2331         | 4348.110634398636  | 4349.295477949467  | 2.0765564883338405e-06 |  121016.26278914811 |
|  0.23320000000000002   | 4350.480353939887  | 4351.665465942918  | 2.0764217792033693e-06 |  121037.77975586473 |
|         0.2333         | 4352.850610432392  | 4354.035990847914  | 2.0762869977763536e-06 |  121059.29737885311 |
|  0.23340000000000002   | 4355.221403796783  | 4356.407052619347  | 2.076152144038772e-06  |  121080.81564597218 |
|         0.2335         | 4357.5927340222115 | 4358.778651253273  | 2.0760172179766063e-06 |  121102.33454507419 |
|         0.2336         | 4359.964601111638  | 4361.150786718525  | 2.0758822195758434e-06 |  121123.85406400298 |
|  0.23370000000000002   |  4362.33700499977  | 4363.523458997748  | 2.075747148822475e-06  |  121145.37419059731 |
|         0.2338         | 4364.709945717191  | 4365.896668066883  | 2.075612005702497e-06  |   121166.894912686  |
|  0.23390000000000002   | 4367.0834231851895 | 4368.2704138746385 |  2.07547679020191e-06  |  121188.41621809514 |
|         0.234          | 4369.457437379904  | 4370.644696431415  | 2.0753415023067206e-06 |  121209.93809463913 |
|         0.2341         | 4371.831988345994  | 4373.019515720385  | 2.0752061420029376e-06 |  121231.4605301294  |
|  0.23420000000000002   | 4374.207076005151  | 4375.394871690665  | 2.075070709276576e-06  |  121252.98351236586 |
|         0.2343         | 4376.582700333906  |  4377.77076433253  | 2.0749352041136553e-06 |  121274.50702914615 |
|  0.23440000000000003   | 4378.958861336287  | 4380.147193609039  | 2.0747996265001994e-06 |  121296.03106825799 |
|  0.23450000000000001   | 4381.335558934377  | 4382.524159497059  | 2.074663976422238e-06  |  121317.55561748138 |
|         0.2346         | 4383.712793159831  | 4384.901661973589  | 2.0745282538658037e-06 |  121339.08066459215 |
|  0.23470000000000002   |  4386.09056393499  |  4387.27970100208  | 2.074392458816936e-06  |  121360.6061973567  |
|         0.2348         | 4388.468871264419  | 4389.658276552964  | 2.074256591261678e-06  |  121382.13220353422 |
|         0.2349         |  4390.84771508441  | 4392.037388603635  | 2.0741206511860786e-06 |  121403.65867087877 |
|  0.23500000000000001   |  4393.22709541347  | 4394.4170371384735 |  2.07398463857619e-06  |  121425.18558713488 |
|         0.2351         |  4395.60701220184  | 4396.797222107783  |  2.07384855341807e-06  |  121446.71294004271 |
|  0.23520000000000002   | 4397.987465399895  | 4399.177943496204  | 2.073712395697782e-06  |  121468.24071733306 |
|         0.2353         | 4400.368455026539  |  4401.55920130219  | 2.0735761654013926e-06 |  121489.76890673106 |
|         0.2354         | 4402.749981059774  | 4403.940995476451  | 2.0734398625149735e-06 |  121511.29749595396 |
|  0.23550000000000001   | 4405.1320434230165 | 4406.323325969827  | 2.0733034870246022e-06 |  121532.82647271204 |
|         0.2356         | 4407.514642094534  | 4408.706192760655  | 2.0731670389163613e-06 |  121554.35582470978 |
|  0.23570000000000002   | 4409.897777052729  | 4411.089595820562  | 2.0730305181763377e-06 |  121575.88553964268 |
|         0.2358         | 4412.281448262458  | 4413.473535121312  | 2.0728939247906236e-06 |  121597.41560519983 |
|         0.2359         | 4414.665655702391  | 4415.858010648483  | 2.0727572587453158e-06 |  121618.9460090647  |
|  0.23600000000000002   | 4417.050399365011  | 4418.243022367268  | 2.0726205200265153e-06 |  121640.47673891117 |
|         0.2361         |  4419.43567918822  |  4420.62857021563  | 2.072483708620329e-06  |  121662.00778240788 |
|  0.23620000000000002   | 4421.821495110045  | 4423.014654179548  |  2.07234682451287e-06  |  121683.53912721483 |
|         0.2363         |  4424.20784716442  | 4425.401274238298  | 2.072209867690254e-06  |  121705.07076098715 |
|         0.2364         | 4426.594735275961  |  4427.78843034393  | 2.0720728381386034e-06 |  121726.60267137153 |
|  0.23650000000000002   | 4428.982159424145  | 4430.176122455459  | 2.0719357358440448e-06 |  121748.13484600773 |
|         0.2366         | 4431.370119547538  | 4432.564350552571  | 2.071798560792711e-06  |  121769.6672725275  |
|  0.23670000000000002   | 4433.758615666932  | 4434.953114601394  | 2.0716613129707386e-06 |  121791.19993855798 |
|         0.2368         | 4436.1476476938005 | 4437.342414561355  |  2.07152399236427e-06  |  121812.73283171568 |
|         0.2369         | 4438.5372156355215 | 4439.732250412536  | 2.0713865989594525e-06 |  121834.26593961398 |
|  0.23700000000000002   | 4440.927319444882  |  4442.12262209411  | 2.071249132742438e-06  |  121855.7992498551  |
|         0.2371         |  4443.31795904744  | 4444.513529586431  | 2.0711115936993853e-06 |  121877.33275003849 |
|  0.23720000000000002   | 4445.709134478343  | 4446.904972863143  | 2.070973981816456e-06  |  121898.86642775312 |
|         0.2373         | 4448.1008456497375 | 4449.296951863825  | 2.0708362970798184e-06 |  121920.40027058222 |
|         0.2374         |  4450.49309252863  | 4451.689466569234  | 2.070698539475646e-06  |  121941.93426610215 |
|  0.23750000000000002   |  4452.88587510953  | 4454.082516946583  | 2.0705607089901166e-06 |  121963.46840188125 |
|         0.2376         | 4455.279193332354  | 4456.476102963221  | 2.0704228056094137e-06 |  121985.00266548229 |
|  0.23770000000000002   | 4457.673047191881  | 4458.870224559262  | 2.070284829319725e-06  |  122006.53704445936 |
|         0.2378         | 4460.067436573565  | 4461.2648816954825 | 2.0701467801072464e-06 |  122028.07152635934 |
|         0.2379         | 4462.462361513501  | 4463.660074353317  | 2.070008657958176e-06  |  122049.60609872531 |
|  0.23800000000000002   | 4464.857821938466  | 4466.055802480134  | 2.0698704628587187e-06 |  122071.14074908818 |
|         0.2381         | 4467.253817816415  | 4468.452066043954  | 2.0697321947950844e-06 |  122092.67546497536 |
|  0.23820000000000002   | 4469.650349115439  | 4470.848865026622  | 2.069593853753488e-06  |  122114.21023390687 |
|         0.2383         | 4472.047415831136  | 4473.246199369069  | 2.0694554397201488e-06 |  122135.74504339453 |
|         0.2384         | 4474.445017849768  | 4475.644069005514  | 2.0693169526812935e-06 |  122157.2798809429  |
|  0.23850000000000002   | 4476.843155153519  | 4478.042473911373  | 2.0691783926231537e-06 |  122178.81473405061 |
|         0.2386         | 4479.241827711022  | 4480.441414062184  | 2.069039759531966e-06  |  122200.34959020905 |
|  0.23870000000000002   | 4481.641035504736  | 4482.8408894062695 | 2.0689010533939712e-06 |  122221.88443690058 |
|         0.2388         | 4484.0407784488325 | 4485.240899892076  | 2.068762274195418e-06  |  122243.41926160398 |
|         0.2389         | 4486.441056526042  | 4487.641445488714  | 2.0686234219225583e-06 |  122264.95405178725 |
|  0.23900000000000002   | 4488.841869691859  | 4490.042526158595  | 2.068484496561651e-06  |  122286.4887949142  |
|         0.2391         | 4491.243217915599  | 4492.444141857416  | 2.0683454980989587e-06 |  122308.02347844002 |
|  0.23920000000000002   |  4493.64510113935  | 4494.846292527334  | 2.068206426520751e-06  |  122329.55808981255 |
|         0.2393         | 4496.047519305335  |  4497.24897815169  | 2.0680672818133028e-06 |  122351.09261647415 |
|         0.2394         | 4498.450472438016  | 4499.652198666068  | 2.0679280639628926e-06 |  122372.62704585861 |
|  0.23950000000000002   | 4500.853960384096  | 4502.055954006189  | 2.067788772955808e-06  |  122394.16136539279 |
|         0.2396         | 4503.257983168314  | 4504.4602441626475 | 2.0676494087783394e-06 |  122415.69556249707 |
|  0.23970000000000002   | 4505.662540747125  | 4506.8650690851255 | 2.0675099714167834e-06 |  122437.22962458471 |
|         0.2398         | 4508.067633063428  | 4509.270428730274  | 2.067370460857442e-06  |  122458.7635390606  |
|         0.2399         | 4510.473260087637  | 4511.676323041208  | 2.0672308770866226e-06 |  122480.29729332459 |
|  0.24000000000000002   | 4512.879421735559  | 4514.082751961171  | 2.0670912200906393e-06 |  122501.8308747686  |
|         0.2401         |  4515.28611797788  | 4516.489715467764  | 2.066951489855811e-06  |   122523.364270776  |
|  0.24020000000000002   |  4517.69334879911  | 4518.897213511344  | 2.066811686368462e-06  |  122544.8974687256  |
|         0.2403         | 4520.101114115464  | 4521.305246028727  | 2.0666718096149224e-06 |  122566.43045598679 |
|         0.2404         | 4522.509413884352  | 4523.713812991084  | 2.0665318595815284e-06 |  122587.96321992321 |
|  0.24050000000000002   | 4524.918248090699  | 4526.122914342342  | 2.066391836254621e-06  |  122609.49574789123 |
|         0.2406         | 4527.327616637447  | 4528.5325500265735 | 2.0662517396205477e-06 |  122631.02802724006 |
|  0.24070000000000003   | 4529.737519509791  | 4530.942720001668  | 2.0661115696656615e-06 |  122652.56004531187 |
|  0.24080000000000001   |  4532.14795663832  | 4533.353424211971  | 2.0659713263763212e-06 |  122674.09178944054 |
